web_scraper_order,web_scraper_start_url,pagination,name,protocol,interface,rating,price,color,name3,price2,interface2,color2,protocol2,name2,name4
"1784222848-354","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Asus PCE-N53","ProtocolWi-Fi 4","InterfacePCIe x1","(30)","Add","Color","(30)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/aa815700c987a6a0236e1028c3ce1904.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/aa815700c987a6a0236e1028c3ce1904.256p.jpg"
"1784222848-355","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill RNX-N150HG","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(6)","Add","Color","(6)","Add","Interface","Color","Protocol","https://images-eu.ssl-images-amazon.com/images/I/318oUt6qWeL.jpg","https://images-eu.ssl-images-amazon.com/images/I/318oUt6qWeL.jpg"
"1784222848-356","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill N900PCE","ProtocolWi-Fi 4","InterfacePCIe x1","(27)","Add","Color","(27)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/41X1W93FIdL.jpg","https://images-na.ssl-images-amazon.com/images/I/41X1W93FIdL.jpg"
"1784222848-357","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","D-Link DWA-121","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(0)","£16.48Add","Color","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/f591f26a5ccf3b89a02b3345db227a89.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/f591f26a5ccf3b89a02b3345db227a89.256p.jpg"
"1784222848-358","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","D-Link DWA-125","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(2)","Add","Color","(2)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/31CDJvQVpIL.jpg","https://images-na.ssl-images-amazon.com/images/I/31CDJvQVpIL.jpg"
"1784222848-359","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Netgear WNA3100-100ENS","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(8)","Add","Color","(8)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/31NBdpvpiyL.jpg","https://images-na.ssl-images-amazon.com/images/I/31NBdpvpiyL.jpg"
"1784222848-360","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Netgear WNDA3100-100NAS","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(8)","Add","Color","(8)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/bffb0525b702e23e9009cf59d4c65516.med.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bffb0525b702e23e9009cf59d4c65516.med.256p.jpg"
"1784222848-361","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TP-Link TL-WDN3800","ProtocolWi-Fi 4","InterfacePCIe x1","(28)","Add","Color","(28)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/417r06WpuNL.jpg","https://m.media-amazon.com/images/I/417r06WpuNL.jpg"
"1784222848-362","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TP-Link TL-WDN3200","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(6)","Add","Color","(6)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/31iDd9I026L.jpg","https://images-na.ssl-images-amazon.com/images/I/31iDd9I026L.jpg"
"1784222848-363","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TP-Link TL-WN723N","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(2)","Add","Color","(2)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/31l6YgHzDYL.jpg","https://images-na.ssl-images-amazon.com/images/I/31l6YgHzDYL.jpg"
"1784222848-364","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TP-Link TL-WN751ND","ProtocolWi-Fi 4","InterfacePCI","(12)","Add","Color","(12)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/8fb6cb116f0cdf1f93b5167b991c0dc0.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/8fb6cb116f0cdf1f93b5167b991c0dc0.256p.jpg"
"1784222848-365","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Intel 7260HMW","ProtocolWi-Fi 5","InterfaceHalf Mini-PCIe","(1)","Add","Color","(1)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/876e80979f6a42108e5d47f1cbdbe943.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/876e80979f6a42108e5d47f1cbdbe943.256p.jpg"
"1784222848-366","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","StarTech PCI300WN2X2","ProtocolWi-Fi 4","InterfacePCI","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/d42dfe04446d82c95fde33ad07b0f8e0.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/d42dfe04446d82c95fde33ad07b0f8e0.256p.jpg"
"1784222848-367","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","D-Link DWA-162","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/31K4Y1qqtlL.jpg","https://m.media-amazon.com/images/I/31K4Y1qqtlL.jpg"
"1784222848-368","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Edimax EW-7128Gn","ProtocolWi-Fi 4","InterfacePCI","(1)","Add","Color","(1)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/41IL84HB6WL.jpg","https://m.media-amazon.com/images/I/41IL84HB6WL.jpg"
"1784222848-369","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Edimax EW-7612PIn","ProtocolWi-Fi 4","InterfacePCIe x1","(1)","Add","Color","(1)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/41KrLuEYZ%2BL.jpg","https://images-na.ssl-images-amazon.com/images/I/41KrLuEYZ%2BL.jpg"
"1784222848-370","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Linksys WUSB6300","ProtocolWi-Fi 5","InterfaceUSB Type-A 3.2 Gen 1","(15)","Add","Color","(15)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/c258c05435fa7780178b93654e207376.med.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/c258c05435fa7780178b93654e207376.med.256p.jpg"
"1784222848-371","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill RNX-G300EX","ProtocolWi-Fi 3","InterfacePCI","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/31p3DaP1WIL.jpg","https://m.media-amazon.com/images/I/31p3DaP1WIL.jpg"
"1784222848-372","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TP-Link TL-WN821N","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(6)","£19.05Add","Color","(6)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/31G2BxZ0icL.jpg","https://m.media-amazon.com/images/I/31G2BxZ0icL.jpg"
"1784222848-373","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Intel 6235ANHMW","ProtocolWi-Fi 4","InterfaceMini-PCIe","(0)","£25.00Add","Color","(0)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/51b2CmOpkgL.jpg","https://m.media-amazon.com/images/I/51b2CmOpkgL.jpg"
"1784222848-374","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Hawking Technology HW7ACU","ProtocolWi-Fi 5","InterfaceUSB Type-A 2.0","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://images-na.ssl-images-amazon.com/images/I/41wt-JUWr-L.jpg","https://images-na.ssl-images-amazon.com/images/I/41wt-JUWr-L.jpg"
"1784222848-375","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","IOGEAR GWU735","ProtocolWi-Fi 5","InterfaceUSB Type-A 3.2 Gen 1","(1)","Add","Color","(1)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/31rJEODg8LL.jpg","https://m.media-amazon.com/images/I/31rJEODg8LL.jpg"
"1784222848-376","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","StarTech USB433WACDB","ProtocolWi-Fi 5","InterfaceUSB Type-A 2.0","(0)","£33.95Add","Color","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/773d07f768b384bae5d5f7bd9219fb79.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/773d07f768b384bae5d5f7bd9219fb79.256p.jpg"
"1784222848-377","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Belkin AE6000","ProtocolWi-Fi 5","InterfaceUSB Type-A 2.0","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/6d6431304f3c6e7fa44f4e017af66001.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/6d6431304f3c6e7fa44f4e017af66001.256p.jpg"
"1784222848-378","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Edimax EW-7822PIC","ProtocolWi-Fi 5","InterfacePCIe x1","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://images-eu.ssl-images-amazon.com/images/I/41XcJbp5XVL.jpg","https://images-eu.ssl-images-amazon.com/images/I/41XcJbp5XVL.jpg"
"1784222848-379","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TRENDnet TEW-807ECH","ProtocolWi-Fi 5","InterfacePCIe x1","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://images-eu.ssl-images-amazon.com/images/I/41NQHNvQUtL.jpg","https://images-eu.ssl-images-amazon.com/images/I/41NQHNvQUtL.jpg"
"1784222848-380","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","AVM FRITZ! WLAN Stick AC 430 MU-MIMO","ProtocolWi-Fi 5","InterfaceUSB Type-A 2.0","(0)","£39.97Add","ColorWhite / Red","(0)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/21Gv-etD4oL.jpg","https://m.media-amazon.com/images/I/21Gv-etD4oL.jpg"
"1784222848-381","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill RNX-AC600PCEv3","ProtocolWi-Fi 5","InterfacePCIe x1","(0)","Add","ColorBlack","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/4491528bd1be39c9b6e87378b1a4a328.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/4491528bd1be39c9b6e87378b1a4a328.256p.jpg"
"1784222848-382","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill RNX-AC1200PCEv2","ProtocolWi-Fi 5","InterfacePCIe x1","(1)","Add","ColorGreen","(1)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/2738eafae13a42f0f55e3897f99f99db.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/2738eafae13a42f0f55e3897f99f99db.256p.jpg"
"1784222848-383","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","TRENDnet TEW-808UBM","ProtocolWi-Fi 5","InterfaceUSB Type-A 2.0","(0)","Add","ColorBlack","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/d85b2bc55023b0f0d204f325321c6da4.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/d85b2bc55023b0f0d204f325321c6da4.256p.jpg"
"1784222848-384","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Rosewill RNX-AC1900PCEv2","ProtocolWi-Fi 5","InterfacePCIe x1","(3)","Add","ColorRed / Black","(3)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/13976e660e47bcd26209be0c642d08af.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/13976e660e47bcd26209be0c642d08af.256p.jpg"
"1784222848-385","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","HP 9260","ProtocolWi-Fi 5","InterfacePCIe x1","(0)","Add","ColorGreen / Black","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/342a9eb06fa28c9828ef2a568266f52e.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/342a9eb06fa28c9828ef2a568266f52e.256p.jpg"
"1784222848-386","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Sabrent USB-802N","ProtocolWi-Fi 4","InterfaceUSB Type-A 2.0","(0)","Add","ColorBlack","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/406560a3dbdd8ba911524f52d2c03b3b.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/406560a3dbdd8ba911524f52d2c03b3b.256p.jpg"
"1784222848-387","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Intel 8265.NGWMG.DTX1","ProtocolWi-Fi 5","InterfaceM.2","(0)","Add","Color","(0)","Add","Interface","Color","Protocol","https://cdna.pcpartpicker.com/static/forever/images/product/bf22dcce7a74f1ec68c83782e67f2ff2.256p.jpg","https://cdna.pcpartpicker.com/static/forever/images/product/bf22dcce7a74f1ec68c83782e67f2ff2.256p.jpg"
"1784222848-388","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","fenvi FV-2030T","ProtocolWi-Fi 5","InterfacePCIe x1","(0)","Add","ColorRed","(0)","Add","Interface","Color","Protocol","https://uk.pcpartpicker.com/static/forever/img/no-image.png",""
"1784222848-389","https://uk.pcpartpicker.com/products/wireless-network-card/","https://uk.pcpartpicker.com/products/wireless-network-card/#page=2","Gigabyte GC-WBAX1200","ProtocolWi-Fi 6E","InterfacePCIe x1","(0)","Add","ColorBlack","(0)","Add","Interface","Color","Protocol","https://m.media-amazon.com/images/I/31iVZus-0+L.jpg","https://m.media-amazon.com/images/I/31iVZus-0+L.jpg"
